text,sentiment,stress_level
tumbles,negative,high
i am tumbles,negative,high
tumultuous,negative,high
i am tumultuous,negative,high
turbulent,negative,high
i am turbulent,negative,high
turmoil,negative,high
i am turmoil,negative,high
twist,negative,high
i am twist,negative,high
twisted,negative,high
i am twisted,negative,high
twists,negative,high
i am twists,negative,high
two-faced,negative,high
i am two-faced,negative,high
two-faces,negative,high
i am two-faces,negative,high
tyrannical,negative,high
i am tyrannical,negative,high
tyrannically,negative,high
i am tyrannically,negative,high
tyranny,negative,high
i am tyranny,negative,high
tyrant,negative,high
i am tyrant,negative,high
ugh,negative,high
i am ugh,negative,high
uglier,negative,high
i am uglier,negative,high
ugliest,negative,high
i am ugliest,negative,high
ugliness,negative,high
i am ugliness,negative,high
ugly,negative,high
i am ugly,negative,high
ulterior,negative,high
i am ulterior,negative,high
ultimatum,negative,high
i am ultimatum,negative,high
ultimatums,negative,high
i am ultimatums,negative,high
ultra-hardline,negative,high
i am ultra-hardline,negative,high
un-viewable,negative,high
i am un-viewable,negative,high
unable,negative,high
i am unable,negative,high
unacceptable,negative,high
i am unacceptable,negative,high
unacceptablely,negative,high
i am unacceptablely,negative,high
unacceptably,negative,high
i am unacceptably,negative,high
unaccessible,negative,high
i am unaccessible,negative,high
unaccustomed,negative,high
i am unaccustomed,negative,high
unachievable,negative,high
i am unachievable,negative,high
unaffordable,negative,high
i am unaffordable,negative,high
unappealing,negative,high
i am unappealing,negative,high
unattractive,negative,high
i am unattractive,negative,high
unauthentic,negative,high
i am unauthentic,negative,high
unavailable,negative,high
i am unavailable,negative,high
unavoidably,negative,high
i am unavoidably,negative,high
unbearable,negative,high
i am unbearable,negative,high
unbearablely,negative,high
i am unbearablely,negative,high
unbelievable,negative,high
i am unbelievable,negative,high
unbelievably,negative,high
i am unbelievably,negative,high
uncaring,negative,high
i am uncaring,negative,high
uncertain,negative,high
i am uncertain,negative,high
uncivil,negative,high
i am uncivil,negative,high
uncivilized,negative,high
i am uncivilized,negative,high
unclean,negative,high
i am unclean,negative,high
unclear,negative,high
i am unclear,negative,high
uncollectible,negative,high
i am uncollectible,negative,high
uncomfortable,negative,high
i am uncomfortable,negative,high
uncomfortably,negative,high
i am uncomfortably,negative,high
uncomfy,negative,high
i am uncomfy,negative,high
uncompetitive,negative,high
i am uncompetitive,negative,high
uncompromising,negative,high
i am uncompromising,negative,high
uncompromisingly,negative,high
i am uncompromisingly,negative,high
unconfirmed,negative,high
i am unconfirmed,negative,high
unconstitutional,negative,high
i am unconstitutional,negative,high
uncontrolled,negative,high
i am uncontrolled,negative,high
unconvincing,negative,high
i am unconvincing,negative,high
unconvincingly,negative,high
i am unconvincingly,negative,high
uncooperative,negative,high
i am uncooperative,negative,high
uncouth,negative,high
i am uncouth,negative,high
uncreative,negative,high
i am uncreative,negative,high
undecided,negative,high
i am undecided,negative,high
undefined,negative,high
i am undefined,negative,high
undependability,negative,high
i am undependability,negative,high
undependable,negative,high
i am undependable,negative,high
undercut,negative,high
i am undercut,negative,high
undercuts,negative,high
i am undercuts,negative,high
undercutting,negative,high
i am undercutting,negative,high
underdog,negative,high
i am underdog,negative,high
underestimate,negative,high
i am underestimate,negative,high
underlings,negative,high
i am underlings,negative,high
undermine,negative,high
i am undermine,negative,high
undermined,negative,high
i am undermined,negative,high
undermines,negative,high
i am undermines,negative,high
undermining,negative,high
i am undermining,negative,high
underpaid,negative,high
i am underpaid,negative,high
underpowered,negative,high
i am underpowered,negative,high
undersized,negative,high
i am undersized,negative,high
undesirable,negative,high
i am undesirable,negative,high
undetermined,negative,high
i am undetermined,negative,high
undid,negative,high
i am undid,negative,high
undignified,negative,high
i am undignified,negative,high
undissolved,negative,high
i am undissolved,negative,high
undocumented,negative,high
i am undocumented,negative,high
undone,negative,high
i am undone,negative,high
undue,negative,high
i am undue,negative,high
unease,negative,high
i am unease,negative,high
uneasily,negative,high
i am uneasily,negative,high
uneasiness,negative,high
i am uneasiness,negative,high
uneasy,negative,high
i am uneasy,negative,high
uneconomical,negative,high
i am uneconomical,negative,high
unemployed,negative,high
i am unemployed,negative,high
unequal,negative,high
i am unequal,negative,high
unethical,negative,high
i am unethical,negative,high
uneven,negative,high
i am uneven,negative,high
uneventful,negative,high
i am uneventful,negative,high
unexpected,negative,high
i am unexpected,negative,high
unexpectedly,negative,high
i am unexpectedly,negative,high
unexplained,negative,high
i am unexplained,negative,high
unfairly,negative,high
i am unfairly,negative,high
unfaithful,negative,high
i am unfaithful,negative,high
unfaithfully,negative,high
i am unfaithfully,negative,high
unfamiliar,negative,high
i am unfamiliar,negative,high
unfavorable,negative,high
i am unfavorable,negative,high
unfeeling,negative,high
i am unfeeling,negative,high
unfinished,negative,high
i am unfinished,negative,high
unfit,negative,high
i am unfit,negative,high
unforeseen,negative,high
i am unforeseen,negative,high
unforgiving,negative,high
i am unforgiving,negative,high
unfortunate,negative,high
i am unfortunate,negative,high
unfortunately,negative,high
i am unfortunately,negative,high
unfounded,negative,high
i am unfounded,negative,high
unfriendly,negative,high
i am unfriendly,negative,high
unfulfilled,negative,high
i am unfulfilled,negative,high
unfunded,negative,high
i am unfunded,negative,high
ungovernable,negative,high
i am ungovernable,negative,high
ungrateful,negative,high
i am ungrateful,negative,high
unhappily,negative,high
i am unhappily,negative,high
unhappiness,negative,high
i am unhappiness,negative,high
unhappy,negative,high
i am unhappy,negative,high
unhealthy,negative,high
i am unhealthy,negative,high
unhelpful,negative,high
i am unhelpful,negative,high
unilateralism,negative,high
i am unilateralism,negative,high
unimaginable,negative,high
i am unimaginable,negative,high
unimaginably,negative,high
i am unimaginably,negative,high
unimportant,negative,high
i am unimportant,negative,high
uninformed,negative,high
i am uninformed,negative,high
uninsured,negative,high
i am uninsured,negative,high
unintelligible,negative,high
i am unintelligible,negative,high
unintelligile,negative,high
i am unintelligile,negative,high
unipolar,negative,high
i am unipolar,negative,high
unjust,negative,high
i am unjust,negative,high
unjustifiable,negative,high
i am unjustifiable,negative,high
unjustifiably,negative,high
i am unjustifiably,negative,high
unjustified,negative,high
i am unjustified,negative,high
unjustly,negative,high
i am unjustly,negative,high
unkind,negative,high
i am unkind,negative,high
unkindly,negative,high
i am unkindly,negative,high
unknown,negative,high
i am unknown,negative,high
unlamentable,negative,high
i am unlamentable,negative,high
unlamentably,negative,high
i am unlamentably,negative,high
unlawful,negative,high
i am unlawful,negative,high
unlawfully,negative,high
i am unlawfully,negative,high
unlawfulness,negative,high
i am unlawfulness,negative,high
unleash,negative,high
i am unleash,negative,high
unlicensed,negative,high
i am unlicensed,negative,high
unlikely,negative,high
i am unlikely,negative,high
unlucky,negative,high
i am unlucky,negative,high
unmoved,negative,high
i am unmoved,negative,high
unnatural,negative,high
i am unnatural,negative,high
unnaturally,negative,high
i am unnaturally,negative,high
unnecessary,negative,high
i am unnecessary,negative,high
unneeded,negative,high
i am unneeded,negative,high
unnerve,negative,high
i am unnerve,negative,high
unnerved,negative,high
i am unnerved,negative,high
unnerving,negative,high
i am unnerving,negative,high
unnervingly,negative,high
i am unnervingly,negative,high
unnoticed,negative,high
i am unnoticed,negative,high
unobserved,negative,high
i am unobserved,negative,high
unorthodox,negative,high
i am unorthodox,negative,high
unorthodoxy,negative,high
i am unorthodoxy,negative,high
unpleasant,negative,high
i am unpleasant,negative,high
unpleasantries,negative,high
i am unpleasantries,negative,high
unpopular,negative,high
i am unpopular,negative,high
unpredictable,negative,high
i am unpredictable,negative,high
unprepared,negative,high
i am unprepared,negative,high
unproductive,negative,high
i am unproductive,negative,high
unprofitable,negative,high
i am unprofitable,negative,high
unprove,negative,high
i am unprove,negative,high
unproved,negative,high
i am unproved,negative,high
unproven,negative,high
i am unproven,negative,high
unproves,negative,high
i am unproves,negative,high
unproving,negative,high
i am unproving,negative,high
unqualified,negative,high
i am unqualified,negative,high
unravel,negative,high
i am unravel,negative,high
unraveled,negative,high
i am unraveled,negative,high
unreachable,negative,high
i am unreachable,negative,high
unreadable,negative,high
i am unreadable,negative,high
unrealistic,negative,high
i am unrealistic,negative,high
unreasonable,negative,high
i am unreasonable,negative,high
unreasonably,negative,high
i am unreasonably,negative,high
unrelenting,negative,high
i am unrelenting,negative,high
unrelentingly,negative,high
i am unrelentingly,negative,high
unreliability,negative,high
i am unreliability,negative,high
unreliable,negative,high
i am unreliable,negative,high
unresolved,negative,high
i am unresolved,negative,high
unresponsive,negative,high
i am unresponsive,negative,high
unrest,negative,high
i am unrest,negative,high
unruly,negative,high
i am unruly,negative,high
unsafe,negative,high
i am unsafe,negative,high
unsatisfactory,negative,high
i am unsatisfactory,negative,high
unsavory,negative,high
i am unsavory,negative,high
unscrupulous,negative,high
i am unscrupulous,negative,high
unscrupulously,negative,high
i am unscrupulously,negative,high
unsecure,negative,high
i am unsecure,negative,high
unseemly,negative,high
